,__arm_nr_cacheflush,__arm_nr_set_tls,_llseek,_newselect,access,bind,brk,chdir,chmod,clock_gettime,clone,close,connect,dup,dup2,epoll_create,epoll_ctl,epoll_wait,execve,exit,exit_group,fchmod,fchown32,fcntl64,fdatasync,flock,fork,fstat64,fsync,ftruncate,ftruncate64,futex,getcwd,getdents64,getegid32,geteuid32,getgid32,getgroups32,getpeername,getpgid,getpid,getppid,getpriority,getrusage,getsockname,getsockopt,gettid,gettimeofday,getuid32,inotify_add_watch,inotify_rm_watch,ioctl,listen,lseek,lstat64,madvise,mkdir,mknod,mlock,mmap2,mprotect,mremap,msync,munmap,nanosleep,open,pipe,pipe2,poll,prctl,pread64,ptrace,pwrite64,read,readlink,recvfrom,recvmsg,rename,rmdir,sched_getparam,sched_getscheduler,sched_yield,sendmsg,sendto,setpgid,setpriority,setsockopt,shutdown,sigaction,sigaltstack,sigprocmask,sigsuspend,socket,socketpair,stat64,statfs64,ugetrlimit,umask,uname,unlink,utimes,vfork,wait4,write,writev,Class
660,0,27,514,0,59,10,65,0,13,17900,27,101,15,20,0,1,6,1700,0,13,0,0,0,55,0,2,0,195,9,0,0,10100,0,2,0,0,0,0,0,0,823,0,376,0,20,23,57,11100,824,0,0,2090,0,12,28,1320,9,0,0,314,505,0,0,234,190,66,2,0,11,114,174,0,0,995,0,2440,0,4,0,0,0,2,0,371,0,32,24,14,1,40,356,0,15,0,179,0,0,0,1,4,0,0,0,801,589,1
661,0,13,6,0,21,1,57,0,2,1040,13,51,3,7,0,1,6,502,0,0,0,0,0,14,0,2,0,26,0,0,0,149,0,8,0,0,0,0,0,0,64,0,42,0,2,5,28,16,75,0,0,198,0,8,5,89,19,0,0,89,150,0,0,17,4,49,2,0,2,95,9,0,0,214,0,744,0,0,0,0,0,0,0,363,0,10,3,0,1,13,74,0,3,0,23,0,0,0,1,0,0,0,0,273,8,1
662,0,28,6,0,63,13,53,0,14,879,28,104,23,9,0,1,6,122,0,16,0,0,0,55,0,2,0,119,10,0,0,448,0,8,0,0,0,0,0,0,101,0,52,0,26,30,54,51,121,0,0,359,0,8,25,157,9,0,0,184,347,0,0,113,18,79,2,0,10,114,54,0,0,125,0,125,0,5,0,0,0,2,0,14,0,33,32,8,1,44,200,0,32,0,74,0,0,0,1,5,0,0,0,158,41,1
663,0,38,6,27,69,11,72,0,16,382,36,204,17,6,6,2,4,45,8,20,2,0,0,46,0,2,2,71,13,0,0,563,0,6,0,0,0,0,0,0,58,0,64,0,22,20,71,71,67,0,0,280,0,8,20,234,7,0,0,221,274,0,0,106,23,89,11,0,8,129,18,0,0,103,0,27,0,6,0,0,0,6,0,14,0,40,27,8,17,58,104,0,17,0,66,0,2,0,1,6,0,0,3,113,58,1
664,0,19,6,0,21,0,87,0,0,1230,19,54,1,14,0,1,5,234,0,8,0,0,0,11,0,2,0,17,0,0,0,201,0,2,0,0,0,0,0,0,219,0,78,0,0,3,38,7,227,0,0,349,0,8,3,106,0,0,0,148,198,0,0,78,5,42,2,0,0,101,43,0,0,66,0,147,0,0,0,0,0,4,0,1,0,16,0,0,1,27,147,0,1,0,38,0,0,0,1,0,0,0,0,198,15,1
665,0,25,133,0,149,0,79,0,22,527,23,284,6,13,0,2,4,45,2,13,2,9,48,522,90,8,2,305,14,0,0,425,0,4,0,0,0,0,0,0,61,0,112,0,0,3,52,402,76,0,0,515,0,228,71,436,14,0,0,489,799,0,2,184,18,360,3,0,1,143,133,0,174,264,0,20,0,11,0,0,0,4,0,1,2,21,5,0,17,38,131,0,6,0,178,3,2,0,1,22,0,0,2,353,184,1
666,0,31,6,67,319,5,235,0,16,1650,28,628,13,13,9,3,9,200,12,11,3,2,187,1520,235,2,3,900,6,0,0,457,0,12,0,0,0,0,0,0,187,0,76,0,10,18,67,680,197,0,0,658,0,8,11,250,10,0,0,322,419,0,0,178,31,414,16,0,6,114,389,0,565,192,0,190,0,4,0,0,0,5,0,7,0,30,15,4,25,42,334,0,19,0,385,2,3,0,1,8,0,0,5,187,154,1
667,0,12,36,0,15,5,56,0,3,838,12,79,9,20,0,1,8,109,0,2,0,0,0,20,0,2,0,33,1,0,0,284,0,2,0,0,0,0,0,0,127,0,76,0,10,9,32,16,126,0,0,381,0,8,22,120,6,0,0,142,180,0,0,77,14,50,2,0,2,98,52,0,0,57,0,87,0,0,0,0,0,2,0,6,0,13,13,8,1,14,175,0,9,0,34,0,0,0,1,0,0,0,0,949,124,1
668,0,30,6,90,255,1,206,0,13,1160,26,597,4,15,12,2,7,202,16,13,4,1,145,1170,190,2,4,670,8,0,0,310,0,10,0,0,0,0,0,0,184,0,89,0,2,5,59,425,192,0,0,590,0,8,13,228,11,0,0,312,372,0,0,172,28,345,19,0,2,112,297,0,457,178,0,201,0,6,0,0,0,4,0,3,0,25,4,0,33,43,283,0,4,0,299,1,4,0,1,8,0,0,6,223,97,1
669,0,33,6,0,34,4,139,0,7,1100,33,96,7,16,0,7,16,153,0,9,0,0,0,92,5,2,0,97,4,0,0,631,0,8,10,10,10,0,0,0,122,0,81,0,6,20,187,33,120,0,0,320,1,32,14,164,4,0,0,187,303,0,0,85,21,80,8,0,4,118,43,0,0,123,0,86,3,2,0,0,0,3,3,4,0,34,14,0,1,42,253,0,17,9,36,0,1,0,1,4,0,0,0,225,38,1
670,0,43,36,0,68,10,113,6,7,1900,37,628,19,63,18,2,30,482,6,20,6,1,13,206,15,2,6,130,1,0,0,572,0,14,0,0,0,0,0,0,374,0,219,0,20,23,89,195,393,0,0,993,0,15,4,387,11,0,0,417,642,0,0,189,17,174,27,0,11,122,72,0,29,872,0,490,0,0,0,0,0,4,0,12,0,36,28,10,49,63,105,0,19,0,143,7,6,0,1,2,0,0,12,612,98,1
671,0,38,6,0,58,8,73,4,11,831,34,347,17,6,12,2,4,133,4,19,4,0,0,41,0,2,4,66,9,0,0,771,0,10,0,0,0,0,0,0,124,0,99,0,16,14,68,70,158,0,0,392,0,8,14,305,8,0,0,372,406,0,0,197,13,121,19,0,5,121,97,0,0,116,0,64,0,2,0,0,0,2,0,9,0,37,24,8,33,57,310,0,17,0,114,4,4,0,1,2,0,0,8,211,58,1
672,0,17,6,0,11,2,59,0,2,387,17,65,3,9,0,1,4,51,0,4,0,0,0,10,0,2,0,53,0,0,0,243,0,8,0,0,0,0,0,0,62,0,56,0,4,10,32,174,71,0,0,214,0,8,7,107,3,0,0,114,183,0,0,40,8,59,2,0,1,101,18,0,0,57,0,50,0,0,0,0,0,1,0,3,0,14,3,0,1,21,95,0,10,0,27,0,0,0,1,0,0,0,0,107,22,1
673,0,12,6,0,11,0,74,0,3,846,12,66,1,14,0,1,9,166,0,2,0,0,0,10,0,2,0,26,1,0,0,115,0,28,0,0,0,0,0,0,136,0,52,0,0,3,28,7,142,0,0,319,0,8,4,97,6,0,0,152,221,0,0,84,9,54,2,0,0,102,52,0,0,65,0,170,0,0,0,0,0,2,0,1,0,9,0,0,1,14,260,0,1,0,57,0,0,0,1,0,0,0,0,201,21,1
674,0,69,102,0,179,2,146,0,27,9110,67,272,13,16,0,3,7,2250,2,48,2,5,24,323,45,6,2,213,22,0,0,1470,0,4,0,0,0,0,0,0,1240,0,119,0,4,7,109,1360,1260,0,0,3010,0,216,84,581,15,0,0,643,921,0,2,315,13,319,4,0,3,210,92,0,87,924,0,1510,0,8,0,0,0,4,0,5,2,66,14,0,17,117,297,0,13,0,202,3,2,0,1,14,0,0,2,1420,230,1
675,0,23,6,0,2810,8,90,0,14,2940,23,2170,15,10,0,1,4,275,0,12,0,2,1540,11700,755,2,0,7300,6,0,0,575,0,2,0,0,0,0,0,0,185,0,51,0,15,14,43,9010,188,0,0,1940,0,8,417,170,8,0,0,305,349,0,0,233,19,2160,2,0,4,105,3790,0,1660,118,0,276,0,1,0,0,0,2,0,10,0,21,20,0,1,35,172,0,15,0,3240,1,0,0,1,9,0,0,0,204,58,1
676,0,44,141,0,174,6,125,0,34,1440,40,404,14,10,6,3,6,154,11,27,4,4,15,247,30,6,4,208,25,0,0,736,0,60,0,0,0,0,0,0,151,0,85,0,12,11,87,207,182,0,0,715,0,223,97,528,20,0,0,575,843,0,2,248,24,346,12,0,4,155,95,0,63,341,0,179,0,12,0,0,0,4,0,8,2,46,19,2,25,71,332,0,14,0,221,4,4,0,1,17,0,0,6,286,96,1
677,0,53,6,0,359,8,140,0,32,9010,53,333,19,17,0,6,12,1230,0,39,0,1,101,843,75,2,0,678,23,0,0,1280,0,57,0,0,0,0,0,0,955,0,135,0,16,21,98,688,963,0,0,2760,0,8,53,298,26,0,0,329,348,0,0,250,74,300,7,0,7,162,901,0,173,641,0,2130,0,19,0,0,0,8,0,9,0,60,24,0,1,92,368,0,25,0,354,6,0,0,1,20,0,0,0,853,236,1
678,0,16,6,0,7,1,28,2,1,96,14,163,3,0,6,1,1,3,2,3,2,0,0,10,0,2,2,36,0,0,0,238,0,8,0,0,0,0,0,0,19,0,23,0,2,8,36,12,28,0,0,71,0,8,3,122,4,0,0,119,162,0,0,30,1,67,10,0,1,96,4,0,0,52,0,2,0,0,0,0,0,0,0,2,0,11,6,0,17,19,7,0,6,0,17,2,2,0,1,0,0,0,4,43,12,1
679,3660,72,6,0,147,9,384,0,34,37500,72,1400,22,51,0,10,49,8250,0,30,0,0,0,283,20,2,0,1330,29,15,0,3750,0,58,12,12,12,0,0,0,3840,0,168,0,19,22,392,1880,3830,0,0,1990,1,84,76,417,12,0,0,445,487,0,0,271,32,1320,11,0,9,181,68,0,31,4530,1,3870,11,25,0,0,0,7,11,371,0,86,38,0,1,102,348,0,23,14,136,0,2,0,1,29,0,0,0,2310,209,1
680,0,17,6,0,11,2,67,0,2,539,17,65,4,9,0,1,4,51,0,7,0,0,0,10,0,2,0,53,0,0,0,268,0,8,0,0,0,0,0,0,64,0,58,0,4,10,32,174,73,0,0,227,0,8,7,121,3,0,0,114,203,0,0,49,6,59,2,0,1,101,18,0,0,58,0,58,0,0,0,0,0,0,0,3,0,14,3,0,1,24,148,0,10,0,27,0,0,0,1,0,0,0,0,111,23,1
681,955,38,6,0,37,8,212,0,6,22100,38,537,12,17,0,8,19,4850,0,6,0,1,9,197,25,2,0,522,1,0,0,3130,0,28,12,12,12,0,0,0,1220,0,50,0,14,16,232,1250,1200,0,0,332,1,32,13,223,6,0,0,265,352,0,0,119,12,523,9,0,7,125,70,0,45,3160,1,889,6,0,0,0,0,3,6,368,0,43,18,10,1,44,189,0,13,12,42,1,1,0,1,4,0,0,0,1840,55,1
682,0,31,6,0,65,11,69,0,17,607,31,77,18,10,0,2,5,55,0,18,0,0,0,44,0,2,0,66,14,0,0,436,0,2,0,0,0,0,0,0,70,0,57,0,22,19,58,52,76,0,0,243,0,8,21,177,5,0,0,200,243,0,0,121,9,64,3,0,8,121,52,0,0,56,0,63,0,6,0,0,0,2,0,14,0,35,28,8,1,49,222,0,18,0,65,0,0,0,1,6,0,0,0,113,48,1
683,0,26,6,6,26,1,47,2,7,222,22,344,4,7,12,2,4,22,10,8,4,0,0,23,0,2,4,42,4,0,0,282,0,10,0,0,0,0,0,0,41,0,49,0,2,5,54,25,54,0,0,184,0,8,9,234,8,0,0,234,267,0,0,78,16,113,19,0,2,108,16,0,0,72,0,9,0,2,0,0,0,2,0,3,0,20,4,0,33,34,35,0,4,0,30,2,4,0,1,2,0,0,7,92,26,1
684,864,41,6,0,43,1,247,0,2,12900,41,148,5,23,0,9,20,1920,0,7,0,0,0,193,20,2,0,129,0,1,0,2290,0,8,12,12,12,0,0,0,1020,0,76,0,0,6,264,1110,993,0,0,2790,1,84,16,250,5,0,0,272,343,0,0,121,10,124,10,0,1,124,51,0,6,662,1,1730,6,2,0,0,0,5,6,1,0,44,4,0,1,48,182,0,9,12,69,0,2,0,1,5,0,0,0,866,160,1
685,976,66,6,0,98,9,237,0,14,24600,66,802,19,29,0,9,26,4500,0,22,0,0,0,138,5,2,0,746,11,0,0,2380,0,30,12,12,12,0,0,0,3130,0,132,0,16,19,301,545,3110,0,0,759,1,32,21,336,4,0,0,332,371,0,0,144,15,757,10,0,9,149,31,0,0,2280,1,164,6,8,0,0,0,5,6,17,0,71,26,0,1,88,168,0,20,12,119,0,1,0,1,10,0,0,0,941,53,1
686,0,32,6,62,319,5,274,0,16,1670,29,624,13,13,9,3,9,203,12,11,3,2,187,1520,235,2,3,900,6,0,0,427,0,12,0,0,0,0,0,0,191,0,77,0,10,18,71,680,201,0,0,695,0,8,11,247,10,0,0,325,401,0,0,178,16,414,16,0,6,115,389,0,565,185,0,196,0,4,0,0,0,5,0,7,0,31,15,4,25,43,369,0,19,0,385,2,3,0,1,8,0,0,6,202,151,1
687,0,17,6,0,11,2,71,0,2,576,17,65,4,9,0,1,4,53,0,4,0,0,0,10,0,2,0,53,0,0,0,372,0,8,0,0,0,0,0,0,65,0,56,0,4,10,32,174,74,0,0,220,0,8,7,128,3,0,0,114,215,0,0,40,6,59,2,0,1,101,18,0,0,59,0,62,0,0,0,0,0,0,0,3,0,14,3,0,1,21,122,0,10,0,27,0,0,0,1,0,0,0,0,109,23,1
688,6680,89,6,32,117,5,1000,6,18,45500,81,1530,72,155,24,10,363,7480,14,33,8,0,0,782,30,2,8,610,14,297,0,6190,0,32,12,12,12,0,0,0,2060,0,173,0,39,42,1500,2760,1980,0,0,2470,1,144,212,813,15,0,0,975,757,1,0,573,40,681,43,0,6,335,80,0,424,4520,1,1330,64,12,0,0,0,5,64,8,0,86,168,0,65,122,642,0,73,14,170,6,11,0,1,14,0,0,14,3480,149,1
689,0,35,74,0,49,9,97,4,13,1860,31,390,16,20,12,3,8,113,4,14,4,0,0,48,0,2,4,103,10,0,0,1070,0,10,0,0,0,0,0,0,138,0,165,0,18,17,69,59,141,0,0,1130,0,30,17,393,9,0,0,323,371,0,0,129,38,144,20,0,6,123,27,0,0,217,0,71,0,5,0,0,0,5,0,12,0,33,24,8,33,49,259,0,16,0,75,4,4,0,1,5,0,0,7,303,88,1
690,0,30,62,0,26,1,109,0,4,509,30,41,5,6,0,7,13,85,0,3,0,0,0,75,5,2,0,45,1,0,0,434,0,2,10,10,10,0,0,0,62,0,40,0,0,3,187,21,62,0,0,132,1,44,11,127,4,0,0,127,274,0,0,27,9,51,8,0,1,113,10,0,0,157,0,8,2,0,0,0,0,0,2,1,0,31,4,0,1,33,80,0,6,8,35,0,1,0,1,2,0,0,0,128,26,1
691,2220,46,6,0,78,5,310,0,11,21900,46,848,13,22,0,9,33,4750,0,7,0,0,0,230,20,2,0,823,6,10,0,2190,0,40,12,12,12,0,0,0,2190,0,66,0,10,12,304,896,2160,0,0,414,1,84,37,272,12,0,0,284,351,0,0,118,11,829,10,0,5,138,26,0,15,2420,1,824,9,4,0,0,0,1,9,365,0,54,22,0,1,53,176,0,14,14,74,0,2,0,1,6,0,0,0,974,99,1
692,21,45,54,0,100,18,1490,0,11,53100,43,437,134,52,3,1,19,1250,5,21,1,2,13,328,15,5,3,255,6,0,0,86300,0,4,0,0,0,0,0,0,908,5,186,0,18,20,68,26800,923,0,0,73200,0,1380,19,3690,8,0,0,4630,800,0,0,4190,151,197,12,0,18,3080,1340,18,34,890,0,712,0,1,0,0,0,3,0,1,0,35,115,0,17,66,7030,0,134,0,201,3,2,0,1,4,2,0,375,760,373,1
693,0,23,6,0,39,7,58,0,12,480,23,62,12,6,0,2,4,37,0,10,0,0,0,25,0,2,0,50,9,0,0,317,0,2,0,0,0,0,0,0,51,0,46,0,14,13,49,31,58,0,0,173,0,8,16,154,5,0,0,127,226,0,0,53,13,58,3,0,4,113,8,0,0,50,0,31,0,3,0,0,0,3,0,9,0,24,18,8,1,33,104,0,12,0,40,0,0,0,1,3,0,0,0,90,43,1
694,8090,49,6,0,58,13,418,0,7,41400,49,207,19,44,0,9,35,6800,0,9,0,0,0,254,20,2,0,145,4,9,0,2080,0,9,12,12,12,0,0,0,5480,0,109,0,25,27,294,574,5440,0,0,1290,1,94,23,304,15,0,0,420,512,0,0,244,19,147,10,0,12,150,128,0,10,1110,1,1010,6,6,0,0,0,2,6,13,0,56,33,0,1,58,606,0,20,12,90,0,2,0,1,7,0,0,0,896,80,1
695,0,9,6,0,8,0,47,0,3,695,9,32,1,6,0,1,3,162,0,1,0,0,0,7,0,2,0,8,1,0,0,128,0,2,0,0,0,0,0,0,102,0,34,0,0,3,23,73,116,0,0,264,0,10,4,76,3,0,0,92,120,0,0,39,3,37,2,0,0,93,28,0,0,234,0,152,0,0,0,0,0,0,0,1,0,6,0,0,1,10,114,0,1,0,21,0,0,0,1,0,0,0,0,136,12,1
696,0,16,6,0,24,7,56,0,7,433,16,58,11,7,0,1,4,50,0,5,0,0,0,23,0,2,0,40,5,0,0,214,0,2,0,0,0,0,0,0,57,0,39,0,14,12,36,24,63,0,0,161,0,8,10,102,4,0,0,119,197,0,0,49,7,53,2,0,4,102,23,0,0,58,0,72,0,1,0,0,0,2,0,8,0,17,17,8,1,21,119,0,11,0,31,0,0,0,1,1,0,0,0,100,15,1
697,0,15,6,0,34,5,27,0,1,155,15,30,7,0,0,1,1,3,0,5,0,0,0,26,0,2,0,24,1,0,0,176,0,2,0,0,0,0,0,0,19,0,26,0,10,12,36,28,26,0,0,103,0,8,10,66,0,0,0,75,144,0,0,39,4,30,2,0,6,97,23,0,0,25,0,5,0,1,0,0,0,0,0,6,0,15,11,4,1,20,66,0,7,0,26,0,0,0,1,1,0,0,0,39,16,1
698,0,17,6,0,11,2,63,0,2,518,17,65,4,9,0,1,4,46,0,4,0,0,0,10,0,2,0,53,0,0,0,273,0,8,0,0,0,0,0,0,61,0,55,0,4,10,32,174,70,0,0,209,0,8,7,114,3,0,0,114,212,0,0,40,10,59,2,0,1,101,18,0,0,56,0,46,0,0,0,0,0,1,0,3,0,14,3,0,1,21,76,0,10,0,27,0,0,0,1,0,0,0,0,102,23,1
699,0,30,6,0,53,7,99,4,11,1210,26,358,14,12,12,1,6,90,4,8,4,0,0,32,0,2,4,79,8,0,0,746,0,12,0,0,0,0,0,0,98,0,98,0,14,31,58,145,117,0,0,367,0,8,13,339,9,0,0,334,402,0,0,152,11,143,18,0,3,112,81,0,0,128,0,104,0,2,0,0,0,2,0,24,0,26,69,8,33,38,269,0,17,0,60,4,4,0,1,2,0,0,8,213,48,1
700,762,34,8,0,27,1,185,0,4,4860,34,532,2,19,0,8,19,914,0,3,0,0,0,89,5,2,0,485,1,0,0,1100,0,32,12,12,12,0,0,0,390,0,53,0,0,3,240,323,353,0,0,245,1,32,16,176,7,0,0,212,293,0,0,62,3,532,9,0,1,117,24,0,1,1290,1,50,6,1,0,0,0,1,6,1,0,36,1,0,1,37,126,0,3,12,41,0,2,0,1,3,0,0,0,391,43,1
701,2230,58,6,0,114,5,329,0,18,20600,58,1090,13,24,0,9,33,4610,0,18,0,0,0,226,20,2,0,1070,13,10,0,2300,0,50,12,12,12,0,0,0,2460,0,77,0,10,12,311,2000,2430,0,0,2860,1,84,50,336,12,0,0,437,548,0,0,264,25,1070,10,0,4,154,138,0,15,3130,1,2340,9,7,0,0,0,4,9,5,0,67,22,0,1,76,585,0,14,14,112,0,2,0,1,9,0,0,0,1770,94,1
702,0,31,54,0,135,7,107,0,26,6830,30,331,14,15,0,3,6,1590,1,17,1,2,8,157,15,4,1,365,19,0,0,776,0,8,0,0,0,0,0,0,869,0,90,0,14,17,67,141,882,0,0,2240,0,111,55,350,18,0,0,365,522,0,1,174,29,344,4,0,8,139,74,0,29,885,0,1550,0,11,0,0,0,5,0,15,1,32,20,0,9,48,323,0,14,0,112,2,1,0,1,13,0,0,1,1380,80,1
703,1090,63,102,0,132,1,232,0,12,12900,61,910,8,15,0,12,24,2810,2,22,2,4,16,424,50,6,2,829,6,1,0,2160,0,36,12,12,12,0,0,0,937,0,86,0,0,3,320,1580,928,0,0,1590,1,292,110,603,19,0,0,634,961,0,2,238,10,975,13,0,1,207,54,0,64,2690,1,72,8,3,0,0,0,1,8,1,2,67,7,0,17,85,138,0,9,14,170,3,4,0,1,10,0,0,2,1500,264,1
704,0,35,159,0,140,14,144,0,39,1620,32,539,25,17,0,2,7,275,3,20,3,6,0,190,0,14,3,407,33,0,0,905,0,18,0,0,0,0,0,0,255,0,128,0,28,29,92,123,273,0,0,976,0,339,97,640,16,0,0,703,937,0,3,272,20,621,3,0,13,170,77,0,0,625,0,183,0,21,0,13,13,2,0,23,3,36,38,0,39,55,384,0,25,0,154,3,3,0,1,21,0,0,3,884,184,1
705,0,23,6,0,65,4,59,0,7,657,23,82,8,9,0,2,4,91,0,12,0,1,8,89,15,2,0,90,5,0,0,303,0,2,0,0,0,0,0,0,97,0,49,0,5,6,42,87,113,0,0,383,0,8,10,130,0,0,0,149,189,0,0,80,18,73,3,0,2,109,43,0,29,88,0,125,0,5,0,0,0,3,0,3,0,21,6,0,1,35,108,0,9,0,68,1,0,0,1,8,0,0,0,121,50,1
706,0,19,6,0,34,8,31,0,10,308,19,59,13,8,0,1,5,47,0,8,0,0,0,29,0,2,0,39,8,0,0,279,0,2,0,0,0,0,0,0,60,0,52,0,16,14,41,30,66,0,0,186,0,8,13,125,4,0,0,106,173,0,0,47,12,47,2,0,5,105,10,0,0,40,0,32,0,2,0,0,0,2,0,9,0,21,20,8,1,27,13,0,13,0,45,0,0,0,1,2,0,0,0,109,18,1
707,0,8,6,0,3,0,26,0,0,85,8,18,1,0,0,1,1,3,0,0,0,0,0,5,0,2,0,6,0,0,0,88,0,2,0,0,0,0,0,0,10,0,17,0,0,3,22,4,23,0,0,36,0,8,3,42,0,0,0,57,55,0,0,27,3,22,2,0,0,90,26,0,0,16,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,8,81,0,1,0,15,0,0,0,1,0,0,0,0,28,10,1
708,4910,62,66,0,358,2,601,0,20,13400,60,642,6,46,6,12,37,2340,8,22,2,2,90,936,175,2,2,589,13,13,0,2500,0,10,12,12,12,0,0,0,1170,0,212,0,3,5,304,947,1320,0,0,1850,1,86,29,468,10,0,0,689,620,0,0,475,29,402,21,0,1,178,389,0,547,1240,1,1160,6,12,0,0,0,3,6,2,0,69,9,2,17,84,1070,0,7,12,511,3,4,0,1,18,0,0,4,1410,133,1
709,0,15,6,0,13,0,25,0,5,132,15,37,2,3,0,1,4,30,0,4,0,0,0,7,0,2,0,14,2,0,0,146,0,2,0,0,0,0,0,0,47,0,38,0,0,3,34,11,54,0,0,140,0,8,5,85,4,0,0,84,235,0,0,23,4,42,2,0,1,97,2,0,0,31,0,16,0,0,0,0,0,1,0,1,0,13,1,0,1,19,4,0,2,0,21,0,0,0,1,0,0,0,0,73,37,1
710,3110,57,6,0,89,8,1820,0,12,203000,57,2080,30,209,0,9,288,10000,0,15,0,0,0,1030,25,2,0,1770,4,738,0,11400,0,88,12,12,12,0,0,0,2310,0,110,0,28,34,754,18500,2280,0,0,829,1,108,28,429,8,0,0,589,376,0,0,413,17,1770,10,0,4,207,67,0,775,7790,1,1320,98,3,0,0,0,2,98,369,0,63,89,8,1,72,500,0,35,14,97,0,2,0,1,6,0,0,0,3930,138,1
711,2060,50,6,0,92,3,221,0,13,34900,50,844,37,15,0,9,86,7450,0,11,0,0,0,323,20,2,0,807,8,16,0,5380,0,38,12,12,12,0,0,0,1990,0,57,0,20,22,371,2280,1960,0,0,683,1,84,135,259,12,0,0,281,333,0,0,115,11,811,10,0,2,137,35,0,81,4770,1,1240,8,5,0,0,0,4,8,363,0,58,86,0,1,61,262,0,38,14,89,0,2,0,1,23,0,0,0,2880,65,1
712,0,22,32,0,45,6,47,0,11,1310,22,79,10,8,0,7,13,546,0,7,0,0,0,49,0,2,0,79,7,0,0,364,0,2,0,0,0,0,0,0,97,0,61,0,12,15,61,62,108,0,0,326,0,13,46,154,23,0,0,149,304,0,0,71,11,72,8,0,7,108,38,0,0,273,0,755,0,3,0,0,0,3,0,367,0,28,15,8,1,29,103,0,10,0,45,0,0,0,1,3,0,0,0,310,177,1
713,955,52,36,0,90,4,187,0,15,9160,52,926,9,18,0,12,32,2180,0,10,0,0,0,221,20,2,0,935,10,1,0,1900,0,44,12,12,12,0,0,0,809,0,80,0,7,14,296,811,792,0,0,422,1,89,54,307,26,0,0,285,477,0,0,111,12,921,13,0,4,139,40,0,6,2200,1,784,7,7,0,0,0,3,7,365,0,61,18,4,1,62,122,0,13,14,86,0,2,0,1,9,0,0,0,592,118,1
714,0,17,6,0,11,2,71,0,2,535,17,65,4,9,0,1,4,53,0,7,0,0,0,10,0,2,0,53,0,0,0,323,0,8,0,0,0,0,0,0,65,0,56,0,4,10,32,174,74,0,0,225,0,8,7,119,3,0,0,114,199,0,0,49,5,59,2,0,1,101,18,0,0,60,0,62,0,0,0,0,0,0,0,3,0,14,3,0,1,24,93,0,10,0,27,0,0,0,1,0,0,0,0,109,23,1
715,0,21,6,0,28,4,24,0,9,120,21,58,8,0,0,1,1,3,0,11,0,0,0,12,0,2,0,80,7,0,0,272,0,8,0,0,0,0,0,0,16,0,32,0,8,15,38,14,26,0,0,94,0,8,10,82,3,0,0,74,143,0,0,38,4,51,2,0,2,103,4,0,0,72,0,3,0,1,0,0,0,0,0,5,0,19,8,0,1,32,12,0,17,0,34,0,0,0,1,1,0,0,0,45,9,1
716,0,8,6,0,3,0,10,0,0,19,8,18,1,0,0,1,1,3,0,0,0,0,0,5,0,2,0,6,0,0,0,34,0,2,0,0,0,0,0,0,9,0,18,0,0,3,21,4,21,0,0,31,0,8,3,29,0,0,0,32,37,0,0,2,0,22,2,0,0,90,1,0,0,16,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,8,0,0,1,0,15,0,0,0,1,0,0,0,0,34,4,1
717,0,34,6,0,75,5,113,0,22,1780,34,94,15,14,0,3,8,366,0,23,0,0,0,44,0,2,0,77,18,0,0,484,0,2,0,0,0,0,0,0,252,0,104,0,10,12,66,65,257,0,0,804,0,8,31,193,9,0,0,203,298,0,0,132,31,72,4,0,6,127,41,0,0,126,0,342,0,10,0,0,0,4,0,10,0,34,19,0,1,57,303,0,15,0,56,0,0,0,1,10,0,0,0,354,73,1
718,976,67,6,0,98,9,241,0,14,26100,67,860,18,28,0,9,26,4760,0,22,0,0,0,137,5,2,0,805,11,0,0,2510,0,32,12,12,12,0,0,0,3350,0,130,0,16,19,308,539,3320,0,0,695,1,32,21,334,4,0,0,333,376,0,0,143,19,818,10,0,9,150,31,0,0,2420,1,143,6,8,0,0,0,2,6,17,0,72,25,0,1,89,168,0,19,12,119,0,1,0,1,10,0,0,0,954,60,1
719,2220,54,6,0,153,5,355,0,4,20400,54,1180,13,28,0,9,41,3720,0,10,0,0,0,232,20,2,0,1210,3,16,0,2630,0,56,12,12,12,0,0,0,1820,0,105,0,10,35,313,933,1790,0,0,1470,1,84,98,349,3,0,0,365,481,0,0,154,52,1150,10,0,5,160,50,0,18,3580,1,197,9,5,0,0,0,4,9,15,0,63,56,0,1,64,356,0,26,14,118,0,2,0,1,6,0,0,0,968,72,1
720,0,8,6,0,3,0,9,0,0,31,8,18,1,0,0,1,1,3,0,0,0,0,0,5,0,2,0,6,0,0,0,40,0,2,0,0,0,0,0,0,9,0,32,0,0,3,21,4,20,0,0,49,0,8,3,29,0,0,0,32,38,0,0,2,0,22,2,0,0,90,1,0,0,16,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,8,0,0,1,0,13,0,0,0,1,0,0,0,0,62,4,1
